Comments,CommentID,CommentReply,CommentLike,PublishDate,VideoID,MovieDate,MovieLink,CommentDate,Difference
jake paul the movie,UgzBFgwXS8XsWmfy-w94AaABAg,0,0,2021-04-06T18:17:58Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Man I thought this is a trailer for spider-man no way home,Ugz8f5EOJSe-sXiWRAh4AaABAg,3,22,2021-04-06T18:16:07Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
thought it was the Amazing Spider-Man 3,UgyZnko7B5wiJqsU0B94AaABAg,0,1,2021-04-06T18:15:07Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Garfield can do so much better this looks shocking,UgxMn_RnyajRBpEvaCl4AaABAg,0,2,2021-04-06T18:14:52Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
TikTok: The Motion Picture.,UgwyzmmIMqB3AOZ7qb94AaABAg,0,1,2021-04-06T18:14:40Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
"It's the asian kid from 13 reasons why!



I wonder who got that reference",UgxRR1i6f4E_HQ5V6nJ4AaABAg,3,2,2021-04-06T18:14:33Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Andrew Garfield is soo hot 🥵,UgwJBtK4f7sg_uWYfGp4AaABAg,2,5,2021-04-06T18:14:20Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
"Jesus, everyone crying about Jake Paul being in this, give it a rest. He's probably not gonna be more than a cameo, that's all. 
It's like no one is seeing all the other good things about this.",Ugxb5smoShgYigpiDvV4AaABAg,0,8,2021-04-06T18:14:02Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Thought it was Onision the movie.,UgysUlMmVPgbTWVpJMF4AaABAg,0,0,2021-04-06T18:12:57Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Mid-21st century psychosis,Ugzlr8xGclY6qCH2zJF4AaABAg,0,0,2021-04-06T18:11:02Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Another cringey zoomer movie. God glad i never go to the movies anymore. Imagine still giving your $$$ to crappy hollywood lmao,UgzGoSETqDI7slwJMEd4AaABAg,0,5,2021-04-06T18:10:55Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
"watch this on 400mg of Zoloft, it's a trip.",UgxXLE26GvRjuTBKExx4AaABAg,0,14,2021-04-06T18:10:06Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
The music threw me off but interesting,UgwuKItuBw6XEwUIz5B4AaABAg,0,0,2021-04-06T18:09:17Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Get back to multiverse!!!,UgxtR-s-4YuKK9RAQbh4AaABAg,0,1,2021-04-06T18:08:47Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Andrew Garfield since silence... since under silver lake whatever spiderman dude is good more andrew Garfield,UgzR-sOHpZV7Z2IpsEF4AaABAg,0,4,2021-04-06T18:08:41Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
"The sequel to The Social Network we didn’t ask for, but is intriguing at least.",Ugzp66uks75PmqIU5_14AaABAg,3,630,2021-04-06T18:08:38Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
andrew garfield is such a good actor,UgyBi1J7XYoLQDppTJ94AaABAg,4,281,2021-04-06T18:07:12Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Peter Parker,Ugwp6Fxe9_Ft50P1kc54AaABAg,1,1,2021-04-06T18:06:44Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Parody of a Parody of Mainstream becoming self aware,UgyWzsCc4GC0OT3JEgR4AaABAg,0,14,2021-04-06T18:06:22Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Does he even age ?,Ugw5f6XjImL1taUzn9x4AaABAg,0,10,2021-04-06T18:06:17Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
This actually looks like a really good movie!!!,Ugznz60IY3zXgZb8bC94AaABAg,0,2,2021-04-06T18:06:13Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Excellent Portrayal of Society Today,Ugx_WMHBXL8fRq6TQA14AaABAg,0,5,2021-04-06T18:06:01Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Would have gave it a shot if Jake Paul wasn't in this.,UgwpoUETgaoFRV92xEp4AaABAg,0,14,2021-04-06T18:05:44Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
how does this trailer manage to get worse the more it goes on,UgyagE1eUWIonml9IlN4AaABAg,1,9,2021-04-06T18:05:37Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Who am I....I'm Spiderman...,Ugwc6tOHi67pKtqkV1t4AaABAg,0,1,2021-04-06T18:05:26Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
4th coment,UgwjYn4Qw5n23v55KBx4AaABAg,0,0,2021-04-06T18:03:42Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
you are spiderman,UgxuVRSw-EfkkSOsbb14AaABAg,0,1,2021-04-06T18:03:35Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Jake Paul is in this... Interesting.,UgwXE9Dx0z0OJUkChlR4AaABAg,0,4,2021-04-06T18:03:21Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
"Just happy to see Andrew Garfield

Wait why tf is Jake paul in this? Guess im skipping this",UgxA6NED_3sgHuAkG_14AaABAg,14,509,2021-04-06T18:03:08Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
Give my Spidey back I dont want any other movies,Ugy7LqKUiqI7VjfmQF14AaABAg,5,50,2021-04-06T18:03:04Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
What  the he'll are u doing here ur supposed to be with the spider man no way home,UgwB253Zl8S26THHGY54AaABAg,0,0,2021-04-06T18:02:27Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
"Jesus, let's hope the epidemic ends quickly so they can get back to making real movies and not this miserable crap",Ugy__Fidma7PfAVTfEB4AaABAg,0,6,2021-04-06T18:02:23Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
First coment haaa,UgxPB3cGvVBWkg3mJip4AaABAg,1,0,2021-04-06T18:01:01Z,eFgjONcZHsw,2021-05-07,https://www.imdb.com/title/tt9224288/?ref_=adv_li_tt,2021-04-06,31
but how come gay woman dont sound like man?,UgiuJmLNCXP8V3gCoAEC,3,1,2015-07-01T18:31:08Z,qAcgicU_upo,2015-07-10,https://www.imdb.com/title/tt3997238/?ref_=adv_li_tt,2015-07-01,9
wait so is he gay ?,UghD8bv49GEcf3gCoAEC,4,50,2015-06-09T22:26:00Z,qAcgicU_upo,2015-07-10,https://www.imdb.com/title/tt3997238/?ref_=adv_li_tt,2015-06-09,31
"This is a question I've actually often pondered. Out of the (approximately a dozen) gay men that I've been friends/acquaintances with, only one couldn't be immediately pegged by the sound of his voice. He's also the one that came out latest in life (18). ",Ugh-PX3S5TC7j3gCoAEC,2,33,2015-06-09T03:00:35Z,qAcgicU_upo,2015-07-10,https://www.imdb.com/title/tt3997238/?ref_=adv_li_tt,2015-06-09,31
This looks so fierce and faaabulous!,UgjrlfyorcYjK3gCoAEC,5,65,2015-06-08T19:09:02Z,qAcgicU_upo,2015-07-10,https://www.imdb.com/title/tt3997238/?ref_=adv_li_tt,2015-06-08,32
I sound like David Van Driessen so I can relate.,Ugjx-xVuFm5cxXgCoAEC,0,0,2015-06-08T18:33:23Z,qAcgicU_upo,2015-07-10,https://www.imdb.com/title/tt3997238/?ref_=adv_li_tt,2015-06-08,32
sthhhho gay.,UghOTAvsBnUQPXgCoAEC,0,0,2015-06-08T17:22:36Z,qAcgicU_upo,2015-07-10,https://www.imdb.com/title/tt3997238/?ref_=adv_li_tt,2015-06-08,32
"Man I can relate
",Ugj1FLtbKI9cVXgCoAEC,3,26,2015-06-08T17:06:02Z,qAcgicU_upo,2015-07-10,https://www.imdb.com/title/tt3997238/?ref_=adv_li_tt,2015-06-08,32
Does anyone know the song that comes in at 0:40??????,UgjyJ0Fc5LdCLXgCoAEC,1,0,2015-08-18T15:27:17Z,B5SL2-AZ2aU,2015-08-21,https://www.imdb.com/title/tt3457734/?ref_=adv_li_tt,2015-08-18,3
So basically Ass Backwards rip-off? Seriously? This is like the 3rd movie trailer in a row that I've just watched that blatantly rips off an already done movie. It's got to stop.,Ugi98VpeTEcDR3gCoAEC,2,1,2015-08-06T04:14:16Z,B5SL2-AZ2aU,2015-08-21,https://www.imdb.com/title/tt3457734/?ref_=adv_li_tt,2015-08-06,15
reminds me a lot of Broad city,UggatyQ9dwznpXgCoAEC,1,7,2015-07-27T05:01:45Z,B5SL2-AZ2aU,2015-08-21,https://www.imdb.com/title/tt3457734/?ref_=adv_li_tt,2015-07-27,25
When?,UgjhCHtUtyvigngCoAEC,0,0,2015-07-23T20:03:00Z,B5SL2-AZ2aU,2015-08-21,https://www.imdb.com/title/tt3457734/?ref_=adv_li_tt,2015-07-23,29
ahh loved it!,UgggAZFWto2nc3gCoAEC,0,4,2015-07-20T17:39:40Z,B5SL2-AZ2aU,2015-08-21,https://www.imdb.com/title/tt3457734/?ref_=adv_li_tt,2015-07-20,32
song 46 secunde ?,UgjEU7pQzUEcyXgCoAEC,0,0,2017-05-12T12:45:31Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-12,21
Song minutu 46 ??????????,UgijSry7gUu3GHgCoAEC,0,0,2017-05-12T12:45:05Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-12,21
love the song but i couldnt realy focus on the trailer,UggQz-8O_Y6v8ngCoAEC,1,1,2017-05-10T23:11:34Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-10,23
i like this dude since into the wild but he just cast for bad movies now its sutch a waste,UggJY1hg6dmgYHgCoAEC,0,0,2017-05-09T19:54:39Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-09,24
Zoe Kravitz at it !,UgiPV7mXQi-4s3gCoAEC,0,0,2017-05-07T04:13:01Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-07,26
Thanks for showing the whole movie! Don't need to watch it now.,UgipDd-oIFQi-XgCoAEC,1,12,2017-05-04T19:46:41Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-04,29
Soul advance judge egwgtdg await candle male seek neighborhood.,UgjhtyYma3IxCXgCoAEC,0,0,2017-05-03T03:52:05Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-03,30
emile hirsch is one of the most interesting actors of his generation.,UgiPi8lpsGd-FHgCoAEC,1,12,2017-05-02T16:26:09Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-02,31
Name of the song?,UgiHHYsV7NVxc3gCoAEC,1,0,2017-05-02T15:43:38Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-02,31
Ok sure,UghVkpkdfLxw-ngCoAEC,0,1,2017-05-02T15:19:08Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-02,31
Dying to know the name of the song 🙏🏻🙏🏻🙏🏻,UghyxDspO5RylXgCoAEC,2,2,2017-05-02T14:13:21Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-02,31
Cool 'short film'. Great song. :-),UgiPAeesI_sbQHgCoAEC,3,6,2017-05-02T06:01:41Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-02,31
Looks exciting,UgjfnorFPBQvX3gCoAEC,0,1,2017-05-02T04:23:59Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-02,31
"You had me, until I saw Kid Cudi. Lame.",Ugjrkpbj6mx1R3gCoAEC,1,3,2017-05-02T02:09:36Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-02,31
Zoe is bae,Ugh_8a1bXH_u9XgCoAEC,0,4,2017-05-01T23:30:17Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-01,32
NEXT,UgiNS8tLT4YBsHgCoAEC,0,0,2017-05-01T23:28:43Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-01,32
ITS THE MAN ON THE MOON!!!!!!! Only seeing this for cudi!,UggNpDvqZ_cXEngCoAEC,0,2,2017-05-01T22:14:35Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-01,32
is that kid cuddi?,UggGEyb5sVD1mXgCoAEC,0,1,2017-05-01T21:35:29Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-01,32
only been waitin two whole years for this ting,UghsEVY2gbMJongCoAEC,0,22,2017-05-01T20:47:43Z,WCudfqk8fZw,2017-06-02,https://www.imdb.com/title/tt3704298/?ref_=adv_li_tt,2017-05-01,32
this title couldn't have come at any perfectly bad time,Ugx3wdsdesfVG_SVgOx4AaABAg,0,0,2018-05-18T14:14:51Z,IpOIPFTDoCc,2018-06-15,https://www.imdb.com/title/tt5039578/?ref_=adv_li_tt,2018-05-18,28
All these bitches represent 2018.... and why all men are getting their tubes tied,UgxpPC1mjdSynfJajWR4AaABAg,0,0,2018-05-16T12:39:06Z,IpOIPFTDoCc,2018-06-15,https://www.imdb.com/title/tt5039578/?ref_=adv_li_tt,2018-05-16,30
"""The year of Spectacular Men"" With two of them posted in the Thumbnail. xD xD xD",UgxGL15QSZIRSMFariJ4AaABAg,0,0,2018-05-15T16:06:32Z,IpOIPFTDoCc,2018-06-15,https://www.imdb.com/title/tt5039578/?ref_=adv_li_tt,2018-05-15,31
"Loved this and definitely gonna watch. How often do you see a movie where the mother is directing and two sisters are playing the leading roles
 AMAZING!",UgxfwJ6URdjBGssFPKd4AaABAg,0,2,2018-05-15T12:12:15Z,IpOIPFTDoCc,2018-06-15,https://www.imdb.com/title/tt5039578/?ref_=adv_li_tt,2018-05-15,31
They just want her to be Greta Gerwig so badly,UgxwNaK8NzyaJ9EHilR4AaABAg,0,4,2018-05-15T02:25:28Z,IpOIPFTDoCc,2018-06-15,https://www.imdb.com/title/tt5039578/?ref_=adv_li_tt,2018-05-15,31
real life sisters & mom!! so cool,UgwwFNzDOdbR7rzv0wt4AaABAg,0,7,2018-05-15T01:54:01Z,IpOIPFTDoCc,2018-06-15,https://www.imdb.com/title/tt5039578/?ref_=adv_li_tt,2018-05-15,31
I thought that was Rose Byrne,Ugwjtd6PONWeVCmpmxB4AaABAg,0,0,2018-05-15T01:09:35Z,IpOIPFTDoCc,2018-06-15,https://www.imdb.com/title/tt5039578/?ref_=adv_li_tt,2018-05-15,31
"Seriously though, lie.  Our egos are crazy fragile.",UgyxZRd7nIHFZGLbZ7Z4AaABAg,0,3,2018-05-14T23:54:40Z,IpOIPFTDoCc,2018-06-15,https://www.imdb.com/title/tt5039578/?ref_=adv_li_tt,2018-05-14,32
"Wow. I really just want her to BE Saoirse Ronan so badly, lol. They look so similar in some shots.😳",Ugw-TUmz2Aao_WC0VaZ4AaABAg,1,19,2018-05-14T23:50:01Z,IpOIPFTDoCc,2018-06-15,https://www.imdb.com/title/tt5039578/?ref_=adv_li_tt,2018-05-14,32
Yes its a film we should see.,UghgDzdS_4GjlHgCoAEC,0,3,2014-03-01T22:25:22Z,arvuMKRHtbA,2014-04-02,https://www.imdb.com/title/tt2635006/?ref_=adv_li_tt,2014-03-01,32
"Wait... I assumed he just wanted to have a big orgy... Or like, sleep with the dudes... But it's just the girlfriends? What?",UgjpzSMb6aWA0XgCoAEC,0,1,2014-05-16T04:30:20Z,SbesgZikZXU,2014-05-20,https://www.imdb.com/title/tt2327541/?ref_=adv_li_tt,2014-05-16,4
"Available on iTunes, Amazon, Google Play, and more March 7. Pre-order on iTunes today: https://itunes.apple.com/us/movie/cut-to-the-chase/id1201112612",Ugi2JD9lqFq3YHgCoAEC,0,5,2017-02-23T19:30:32Z,9MbZn2PUy4o,2017-03-07,https://www.imdb.com/title/tt4034390/?ref_=adv_li_tt,2017-02-23,12
The acting is horrible,UgjOLYBRrgKcfXgCoAEC,0,10,2017-02-04T01:13:41Z,9MbZn2PUy4o,2017-03-07,https://www.imdb.com/title/tt4034390/?ref_=adv_li_tt,2017-02-04,31
bad and predictable?,UghiDbzYceY6MXgCoAEC,0,5,2017-02-02T22:41:21Z,9MbZn2PUy4o,2017-03-07,https://www.imdb.com/title/tt4034390/?ref_=adv_li_tt,2017-02-02,33
que miedo jajja,Uggh3zembJHgwXgCoAEC,0,0,2017-02-02T18:28:20Z,9MbZn2PUy4o,2017-03-07,https://www.imdb.com/title/tt4034390/?ref_=adv_li_tt,2017-02-02,33
LOVE THIS MOVIE!!!,UghzezNmU5y1C3gCoAEC,0,12,2017-03-09T05:16:21Z,3tdhLaOmXds,2017-03-13,https://www.imdb.com/title/tt3520216/?ref_=adv_li_tt,2017-03-09,4
"wait what? 2017? i already watched this last  year on a movie site, its already out",Ugg2YT7AmYe7angCoAEC,4,0,2017-02-16T22:41:41Z,3tdhLaOmXds,2017-03-13,https://www.imdb.com/title/tt3520216/?ref_=adv_li_tt,2017-02-16,25
That last scene where they kissed under the sun got my heart racing,UgiGckRI6_TYFXgCoAEC,3,126,2017-02-16T14:49:55Z,3tdhLaOmXds,2017-03-13,https://www.imdb.com/title/tt3520216/?ref_=adv_li_tt,2017-02-16,25
OMG!! nice :'),UgiB3oRug83zhXgCoAEC,0,1,2017-02-11T14:49:09Z,3tdhLaOmXds,2017-03-13,https://www.imdb.com/title/tt3520216/?ref_=adv_li_tt,2017-02-11,30
I don't usually look forward to gay male themed films (loads of camp and often too much stereotyping gets old after one or two) but this one seems different. This seems to be about love rather than jut going to gay clubs and doing it with strangers. It is about homophobia of the internal kind which is the suckyest of them all. A friend of mine was sent to gay rehab and all she did was meet girls and have fun with them and kept in touch with them after it was over. Can't believe people still have to go through those things in this day and age and country (assuming this takes place in USA).,UghtD915ZmryEHgCoAEC,6,149,2017-02-10T20:50:10Z,3tdhLaOmXds,2017-03-13,https://www.imdb.com/title/tt3520216/?ref_=adv_li_tt,2017-02-10,31
not my proudest fapp but just couldn't hold it...,Ugg3WRQH1FFqjngCoAEC,0,8,2017-02-10T02:35:45Z,3tdhLaOmXds,2017-03-13,https://www.imdb.com/title/tt3520216/?ref_=adv_li_tt,2017-02-10,31
A MOVIE ABOUT MIKE PENCE. *Drops the mic.,UghdyZyRMUQbK3gCoAEC,2,26,2017-02-09T23:01:07Z,3tdhLaOmXds,2017-03-13,https://www.imdb.com/title/tt3520216/?ref_=adv_li_tt,2017-02-09,32
"If this ends like Brokeback Mountain I will be very pissed and disappointed. But if it's different, I'm happy. Especially since gay movies are not that mainstream.",UgiTRtN3b6zyXHgCoAEC,7,97,2017-02-09T19:47:21Z,3tdhLaOmXds,2017-03-13,https://www.imdb.com/title/tt3520216/?ref_=adv_li_tt,2017-02-09,32
It looks so sad...,UgjbkEKShXb_BHgCoAEC,2,17,2017-02-09T19:33:05Z,3tdhLaOmXds,2017-03-13,https://www.imdb.com/title/tt3520216/?ref_=adv_li_tt,2017-02-09,32
early isn't good there bcz there  is no special comment to read,Ugh_CsJRNty-GXgCoAEC,0,11,2017-02-09T16:50:27Z,3tdhLaOmXds,2017-03-13,https://www.imdb.com/title/tt3520216/?ref_=adv_li_tt,2017-02-09,32
Mainly here for Colin❤❤,UgiphP2rvKf5kXgCoAEC,0,2,2017-03-31T04:08:24Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-31,4
HOOOOK!!! ❤❤❤❤,UgiRcU6lDOuCAngCoAEC,0,1,2017-03-30T19:16:14Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-30,5
"So this movie has Captain Hook, peter from narnia, victor dashkov from vampire academy and a girl from MIHigh (aka my childhood)!",UggWUms3oM9h0XgCoAEC,1,148,2017-03-29T21:31:45Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-29,6
I love this actress but she spoke with several different accents like whaaat,Ugzy8sRQ6syEfI8rFPp4AaABAg,0,2,2017-03-29T14:03:29Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-29,6
JUST MET WILLIAM MOSELEY (AKA KING PETER OF NARNIA) LAST NIGHT! Carrie Pilby previewed here in the Philippines last March 27 and it will be in theaters on the 29th. I'll be watching the movie soon.,Ugxgoeb1as5GGAh_XA14AaABAg,0,0,2017-03-29T07:00:23Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-29,6
I felt like I'm carry not normal,Ugxoc64sIP4KueJ9JLp4AaABAg,0,0,2017-03-28T13:36:36Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-28,7
Is this movie gonna come out in like theaters or how?? Honestly I'm confused 🤷‍♀️,UgxnPRd4aIkXjT8R3pd4AaABAg,0,0,2017-03-27T20:59:29Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-27,8
which is the name of the book?,UgxkBfh9rnvRZi-MOvd4AaABAg,0,1,2017-03-26T18:31:08Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-26,9
"'And does reading seventeen books in one week seem normal?' Word, it's not illegal ;)!",Ugzv3BgIHPB-C6X4Tw94AaABAg,0,0,2017-03-26T15:17:16Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-26,9
Colin ❤️️❤️️,Ugzv4y4AgO5zOPy6J6R4AaABAg,0,5,2017-03-26T08:16:44Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-26,9
And I thought this was Adele :D,UgzTPpFBb8xIRD7ZJE14AaABAg,0,0,2017-03-25T18:56:48Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-25,10
The book was awesome and I love it. This trailer's totally good.,UgwAY2-H0Qwp9YwL8_N4AaABAg,0,2,2017-03-25T15:11:56Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-25,10
Colin 💕💕😍😍😍,UgxmWitNVI1GKQGo-dt4AaABAg,0,9,2017-03-24T03:22:05Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-24,11
"Captain Hook got decked! Sorry, found that way too amusing.",Ugz_reEiN9L4UCFPXot4AaABAg,0,5,2017-03-23T23:34:44Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-23,12
I AM SO EXCITED FOR THIS!,Ugg-XTIFRVJxf3gCoAEC,0,0,2017-03-20T14:19:24Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-20,15
Looks great is her accent English or American tho?,Ugg0xvq2YU77qHgCoAEC,0,0,2017-03-18T09:41:51Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-18,17
SHES FROM IM9,UgigSw024tyDhXgCoAEC,0,0,2017-03-17T17:45:24Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-17,18
"Princess Margaret, Captain Hook, and Peter Pevensie all in one movie. Cool",UggzIIbJ8FopW3gCoAEC,0,10,2017-03-16T19:58:16Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-16,19
"omg. She's literally me, except for the fact that I'm a complete idiot.

And Peter Pevensie is in this. Hell yeah, I'm in. 😂",UghqttoceaKGAngCoAEC,4,95,2017-03-15T21:29:26Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-15,20
She's 25 in real life but she looks like she could be 12 or younger. hahaha,UgjqwRZNNLGu-HgCoAEC,0,0,2017-03-15T19:00:48Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-15,20
What's her accent???,UgibvFmKwPreEHgCoAEC,0,0,2017-03-12T16:25:01Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-12,23
"""is 17 books a normal thing for a week"" 
Well yes, Ive done it loads of times..",UggNIqDmScFwTngCoAEC,7,148,2017-03-09T08:28:04Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-09,26
"Anyone know the pop song from the early part of the trailer? Witha woman singing ""Where do we go? Where do we go (round)? Ba, Ba, ba, ba... ba, ba, ba, ba."" Love to know the song name/artist, thanks!",Ugjw55CRlM8B03gCoAEC,3,6,2017-03-07T06:30:20Z,nLiUc1OKKQk,2017-04-04,https://www.imdb.com/title/tt2989524/?ref_=adv_li_tt,2017-03-07,28
