Comments,CommentID,CommentReply,CommentLike,PublishDate,VideoID,MovieDate,MovieLink,CommentDate,Difference
"This is what I got out of that trailer.... There's a secret prison with gay people and trans, and the trans have big boobs, feminine hips and waists, and no dicks... And there's one girl/guy... Whatever... That talks to dead black guys and is crazy, and the police officer who said to ignore the girls, ends up making out with one. WHAT THE HELL IS THIS MOVIE ABOUT?!?!?",UgxHFWc7Y8DURj_4ogF4AaABAg,0,0,2012-11-16T06:12:30Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-16,10
I wanna know who did the cover of dope show. and this movie looks interesting.,UgwX7aQR1MsRTJMJij94AaABAg,0,0,2012-11-16T06:11:50Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-16,10
Kristen Stewart's mom wrote this.,UgyMUUIKA58q8McDtQl4AaABAg,0,0,2012-11-16T03:19:05Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-16,10
What the fuck did I just watch?,UgzKid9y3zkt-OPsRTt4AaABAg,0,0,2012-11-16T02:17:14Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-16,10
Um... No thanks,Ugxb7jXhw5lP4UnCCRl4AaABAg,0,0,2012-11-15T22:58:10Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
I am very confused!,UgxoD5kXx7EMuO4CKhl4AaABAg,0,6,2012-11-15T22:29:55Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
This needs more dislikes,UgxI5nM5AhrUO56BNgV4AaABAg,0,0,2012-11-15T20:07:30Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
Is this a horro or just a really freaky comedy ? o_O,UgzZOBQlYN-Z2Q76QoN4AaABAg,0,0,2012-11-15T19:33:39Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
Can I make love 2 her?,UgxIXCHaPdgEt7eDMw54AaABAg,0,0,2012-11-15T19:16:26Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
It is but covered by somebody else,UgzxR9CCwbZky1-xTZ94AaABAg,0,0,2012-11-15T19:00:09Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
HAHAHAHAHA... OMG. I HAVE TO SEE THIS. ,UgwmzzGZI_9L0qxC8NZ4AaABAg,0,0,2012-11-15T18:27:34Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
lol...flat line....lol,UgxgTOgSw9Vo6HvqYxB4AaABAg,0,1,2012-11-15T18:17:41Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
a lot of time without Goran Visnjic!!!,UgyLVyy4Ph0If8R4Mx14AaABAg,0,0,2012-11-15T18:09:53Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
"Holy. Shit.
You just blew my mind",UgwQ5XlXgDOvNL_UV3d4AaABAg,0,0,2012-11-15T17:30:55Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
thumbs down for rape and transvestites ,UgxQZlPipmAZ0Ua5IKp4AaABAg,0,0,2012-11-15T17:13:18Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
There was me thinking it was do do with submarines. I'm pretty sure there are some real gals having a ball in there....,UgzY_fN8ZivHeDZvw1t4AaABAg,0,0,2012-11-15T17:11:45Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
Impel's down Okama land.,Ugze931K9GrMvkS0w694AaABAg,0,1,2012-11-15T17:09:53Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
Kristen Stewart was supposed to be in this.,UgxNYIo3i-zkiw-lX6N4AaABAg,0,0,2012-11-15T16:46:47Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
"This is some truly scary shit.  I'm assuming that the main character/male is wrongfully put in the section of the jail w/ the gays & transgenders & is treated & dealt with as such!  Fuck jason & freddy, that's some truly frightening shit!  They had to show him about to get raped by a correctional officer too!?!?!?!?  Ehhhhh, just by the trailer I'm already getting the same feeling that I got watching a serbian film; need to take a shower!",UgzbHDaNOiQCdn2IlDd4AaABAg,0,0,2012-11-15T16:43:50Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
sounded like marilyn manson - the dope show,Ugz8piCMmbzZtofBXnB4AaABAg,0,0,2012-11-15T16:41:06Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
What a retarded concept,UgwxIsmjEHM8gjgF0d14AaABAg,0,0,2012-11-15T16:31:05Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
what the shit?,UgzSetqE-_LZIWewSnp4AaABAg,0,0,2012-11-15T16:19:51Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
Kinky,UgxCQWYdUm2XngCXBAd4AaABAg,0,0,2012-11-15T16:14:32Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
Some funky ass uploads over the past few days..,UgzMj_NZRVfIUB7TLDF4AaABAg,0,0,2012-11-15T16:07:27Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
dat bitch with white face lol,UgxYE3zrPoepKiZcVyZ4AaABAg,0,0,2012-11-15T15:43:21Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
dat bitch with white face lol,UgzvTzBheF6_RZQpCx14AaABAg,0,0,2012-11-15T15:43:15Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
What the fuck?....,Ugzs6KwzDbTG2yDD4-J4AaABAg,0,0,2012-11-15T15:42:24Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
"Which soundtrack s it???
",UgyNQ-P00A5rt_E45Qt4AaABAg,0,2,2012-11-15T15:41:33Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
love it!,Ugxr-y9-GVOskloj-mt4AaABAg,0,0,2012-11-15T15:40:00Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
What the farrouliiiii is this??,UgygUwkB1d6eXplELyN4AaABAg,0,0,2012-11-15T15:39:20Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
I don't hate shemales but this is gross,UgyFUWvwTzqxdlOAA9d4AaABAg,0,0,2012-11-15T15:33:48Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
Это же чувак из ER,Ugz_1RxrjBTAb6sQkk94AaABAg,0,1,2012-11-15T15:25:20Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
"Ahhh, hell no X(

Can't unsee.",UgzVrWf7MxCGRGR2L154AaABAg,0,0,2012-11-15T15:22:10Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
hot chick!,Ugytn-WyYTuafYXeMM54AaABAg,0,0,2012-11-15T15:15:52Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
Man I should really stop clicking on thumbnails showing boobs...,UgzngVuGcftXx9MtpRV4AaABAg,1,0,2012-11-15T14:58:26Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
What the fuck?!,Ugw3cdahEIR_jJM0zxJ4AaABAg,0,0,2012-11-15T14:57:32Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
Lol another Marylin Manson remix ,UgwLrURaDXG4HZj9kPp4AaABAg,0,1,2012-11-15T14:57:20Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
A video,UgzqA8-u0HQE2pbuyAN4AaABAg,0,0,2012-11-15T14:56:54Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
What in the actual fuck?,UgztPV4ZTISkTBGLZUF4AaABAg,0,0,2012-11-15T14:56:24Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
What?! What the what is this fuq?,UgzpqIhZpgKfS6Cv4JB4AaABAg,0,0,2012-11-15T14:53:37Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
You mean Butterfly effect theory ,UgzesRlFsgsKAFEX41p4AaABAg,0,0,2012-11-15T14:51:59Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
"Well that was weird.
",UgyzDhGvzi8FsNQWgIx4AaABAg,1,0,2012-11-15T14:47:56Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
What fuq is this,UgygE9KVFxy7gx2nex94AaABAg,0,0,2012-11-15T14:47:29Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
This is REALLY gay!,UgyekJq9hmBlxILaDLV4AaABAg,0,0,2012-11-15T14:47:16Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
what de fk?,UgwBhvGcyCT_lPv0K2R4AaABAg,0,0,2012-11-15T14:43:45Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
"gostei, doentio e tudo kkkk' bora ver né ",Ugw6fyzZTlzFBkE96qh4AaABAg,0,0,2012-11-15T14:42:32Z,sBQlXOCHl8Q,2012-11-26,https://www.imdb.com/title/tt1329177/?ref_=adv_li_tt,2012-11-15,11
"Is it dubbed ? English sound funny, and unnatural.",Ugy41X5lK_rfBnnl6FF4AaABAg,0,0,2013-09-19T14:40:36Z,1VGkWUq9ZeE,2013-09-27,https://www.imdb.com/title/tt1280725/?ref_=adv_li_tt,2013-09-19,8
"1ST Comment, Interesting movie!",UgzAxVwd1wx4LNbD1N14AaABAg,0,1,2013-09-16T19:12:05Z,1VGkWUq9ZeE,2013-09-27,https://www.imdb.com/title/tt1280725/?ref_=adv_li_tt,2013-09-16,11
"Birds and fish, they have eyes on the sides of their heads.  Whilst we have ears on the side of ours.  Truth is a light, by hearing one sees.  The ""visually-oriented"" seem blind.  ""Oh look, a cross, this must be the place"".",UggM7phjwNw7d3gCoAEC,0,0,2015-10-10T21:38:27Z,Azm55YMQeRA,2015-10-16,https://www.imdb.com/title/tt2460506/?ref_=adv_li_tt,2015-10-10,6
"Noah said that Canaan was cursed ... Why?  A curse is like an obstacle that keeps you from obtaining that which is good.... To curse God is to keep Him from saving your soul - if you think about it.  For it is written that he takes no delight in a soul that dieth.... Ham did that which was evil.  So, Canaan was cursed in that he did not have a nice person for a father.... Canaan desired righteousness, whereas his brothers did not.",UgjQ-5i5x2GnF3gCoAEC,0,0,2015-10-10T21:33:17Z,Azm55YMQeRA,2015-10-16,https://www.imdb.com/title/tt2460506/?ref_=adv_li_tt,2015-10-10,6
I can't wait to see it! Grant Boyd is awesome!! :),Ugiy2z9H_H47q3gCoAEC,0,0,2015-10-08T23:16:50Z,Azm55YMQeRA,2015-10-16,https://www.imdb.com/title/tt2460506/?ref_=adv_li_tt,2015-10-08,8
"In an age when the boundaries between gender, identity and reality are more opaque than they have ever been, the only ‘crime’ that Laura Albert seems to have committed was being 15 years ahead of the curve. Now that this film has begun to redress the balance, let’s hope it sees Albert get the recognition she so rightfully deserves.",Ugg6jSgr09fW5XgCoAEC,2,17,2016-07-25T01:05:22Z,AbRbIzmpsQM,2016-07-29,https://www.imdb.com/title/tt5278462/?ref_=adv_li_tt,2016-07-25,4
"A wonderful, unique look behind the scenes at a compelling story that rocked the literary world. It's enlightening to go beyond the headlines of ""the hoax"" and understand the creative process, the wild journey of JT LeRoy. The story behind the story sheds light on so much about life, writing, publishing, the way the media and celebrity operate, and more.",UgjS8RYA9PbtG3gCoAEC,0,14,2016-07-24T22:09:20Z,AbRbIzmpsQM,2016-07-29,https://www.imdb.com/title/tt5278462/?ref_=adv_li_tt,2016-07-24,5
"and the film by Asia Argento, starring her as ""sarah"", and as ""j.t"", cherry vanilla, twins dylan and cole, and the younger j.t, I forget his name but he was brilliant.
""the heart is deceitful above all else"", well worth watching.
has she got facticious personality disorder, I  wonder, or just an extreme imagination and ovaries of brass.",UghO1lohmnGZa3gCoAEC,0,6,2016-07-21T10:46:33Z,AbRbIzmpsQM,2016-07-29,https://www.imdb.com/title/tt5278462/?ref_=adv_li_tt,2016-07-21,8
Wasn't this a storyline in a CSI episode?,UgjrUhjGMKuLpngCoAEC,0,0,2016-07-20T00:31:56Z,AbRbIzmpsQM,2016-07-29,https://www.imdb.com/title/tt5278462/?ref_=adv_li_tt,2016-07-20,9
This looks great.,Ughrxp7E6Pau4ngCoAEC,0,2,2016-07-19T17:03:40Z,AbRbIzmpsQM,2016-07-29,https://www.imdb.com/title/tt5278462/?ref_=adv_li_tt,2016-07-19,10
Break Heart is painfull..,UghttwIqPvei1ngCoAEC,0,1,2016-09-02T06:25:07Z,EgTKtNcnqnY,2016-09-12,https://www.imdb.com/title/tt4254562/?ref_=adv_li_tt,2016-09-02,10
That Jai West guy should play young Dave Grohl when it comes time to make a movie with him in it.,UgjrfyJv8iIVangCoAEC,0,2,2016-09-02T03:11:14Z,EgTKtNcnqnY,2016-09-12,https://www.imdb.com/title/tt4254562/?ref_=adv_li_tt,2016-09-02,10
all that just to break up with him???,UgiWnfAFfaX_FngCoAEC,0,6,2016-09-02T02:33:17Z,EgTKtNcnqnY,2016-09-12,https://www.imdb.com/title/tt4254562/?ref_=adv_li_tt,2016-09-02,10
The song is Dirty Beaches - Black Nylon,UgggvTjE17SIlHgCoAEC,1,11,2016-09-01T23:17:47Z,EgTKtNcnqnY,2016-09-12,https://www.imdb.com/title/tt4254562/?ref_=adv_li_tt,2016-09-01,11
What's the music please?,Ugw5Zgahf-JNbriQSNF4AaABAg,1,2,2017-10-30T09:16:46Z,BDHnerBHBcU,2017-11-07,https://www.imdb.com/title/tt3375972/?ref_=adv_li_tt,2017-10-30,8
Looks like it's going to be great,Ugy9TQCaf4XVQNy6caV4AaABAg,0,7,2017-10-30T04:01:50Z,BDHnerBHBcU,2017-11-07,https://www.imdb.com/title/tt3375972/?ref_=adv_li_tt,2017-10-30,8
strike conclude hurt scare compensation complex planet gift cool chicken.,UgwoSbGEyX4ztmoU3GZ4AaABAg,0,0,2018-02-05T01:59:37Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-05,4
king bach??,UgwQ3q8U7PlLzXQ2L_h4AaABAg,0,0,2018-02-05T00:37:48Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-05,4
"Great to see Hollywood can still come up with completely new concepts for great looking films, Oh... wait",UgwlPe8DlaB5iiJ8UTZ4AaABAg,0,0,2018-02-03T16:23:30Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-03,6
👌🏼,UgxQMzwPddXvZH7aHdp4AaABAg,0,0,2018-02-03T12:59:21Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-03,6
So this movie take place on halloween?,UgzJqw4KJMZtI3xy1OF4AaABAg,0,0,2018-02-03T12:06:55Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-03,6
King bach real name is andrew bachelor ????,UgwV1x3ZijXRh9B9pwZ4AaABAg,0,0,2018-02-03T11:32:39Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-03,6
Annabeth! What about Percy?,UgytbJJ0dwcIMpjFqbx4AaABAg,0,0,2018-02-03T01:21:22Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-03,6
What a typical Netflix movie. Just watched the entire movie in the trailer lol,UgwutEL8zDHMOVZ-t1N4AaABAg,0,0,2018-02-02T17:09:02Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-02,7
"1:48-2:00 that was a copy of SRK?? 
😂😂",UgxaPd1luaJUEbs6spR4AaABAg,0,0,2018-02-02T12:49:51Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-02,7
Guy from mike and Dave have wedding dates and another movie I forget,UgxrRF3kuRhwGtN-KFZ4AaABAg,0,0,2018-02-02T02:16:27Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-02,7
Things happen for no reason at all but t reates opportunity the question is can you recognize that opportunity when it matters the most. Damn,UgyhXqpc3wHNMbQ-Lrl4AaABAg,0,0,2018-02-02T01:50:22Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-02,7
"That's gonna be a no for me, dawg.",UgzKXUp97tzkBTq0VJh4AaABAg,0,0,2018-02-02T00:07:57Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-02,7
My baby Shelleyyy 🖤,UgyYRP2acXJH9eRHPJN4AaABAg,0,0,2018-02-01T23:23:56Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-01,8
If I went three years back i would buy the shit out of Bitcoin..nothing else matters,UgzkthQ-vMIJ1vpnJD94AaABAg,0,0,2018-02-01T16:01:35Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-01,8
I didn’t know Jack Black had a 34 year old son.,Ugx8lxmgE3CXzHkvdVl4AaABAg,1,1,2018-02-01T05:53:21Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-01,8
If you like someone and they don't like you that's tough shit.  Move on and find another girl or man and stop living in the past.,UgzXb0YyCzxLr3XlTNV4AaABAg,0,0,2018-02-01T05:01:39Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-01,8
The movie ends after he invests in bitcoin 20 mins in,UgwbJ6Q8857tyFr9i5d4AaABAg,0,0,2018-02-01T04:10:12Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-02-01,8
"Why does everyone hate on actors so strongly these days? If an actor you're not in love with is in a film, you instantly hate it??",Ugz6o1mgBdZthdM5KTR4AaABAg,0,0,2018-01-31T23:50:35Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
"Shelley Hennig, my queen. I don't care if it's a terrible movie, I'll still watch it for her",UgzPTn05r0meuiiIKmJ4AaABAg,0,0,2018-01-31T19:17:48Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
I was into it but then I saw King Batch... PASS,UgyeSHgd5LmuGM597AZ4AaABAg,0,0,2018-01-31T18:26:47Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
"Wait so he keeps waking up 3 years later with the consequences, just like that movie CLICK?!",UgxuRSxx_Ei9LWAFE-14AaABAg,0,0,2018-01-31T17:38:43Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
"Adam DeVine made me click, Shelley Hemnig made me stay, King Bach made me leave.",Ugy5XaSZaFaZzJatxM94AaABAg,1,4,2018-01-31T17:38:10Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
"""Can you tell me what year it is?"" Apparently not 2018 considering this dumbass ""friend zone"" plot",UgzmjxKxgnV-5hfJiZ94AaABAg,0,0,2018-01-31T17:02:50Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
I'm just gonna watch this movie because of Shelley Hennig,UgxKyNLCAUVBdshto894AaABAg,0,0,2018-01-31T16:45:28Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
"I'm sorry, but if I were going back in time... Forget women, I'm going to get me some sweet bitcoin",UgzBia-Ha16k_fKxDix4AaABAg,0,0,2018-01-31T15:02:40Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
"This is like a deformed,slapstick comedic version of the Indian movie Jab We Met (2007).",UgyPAXu2WC9lvXgeVa54AaABAg,0,0,2018-01-31T15:00:40Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
Can we say Big?,UgxhPs10zI_q-whIniF4AaABAg,0,0,2018-01-31T11:45:45Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
I dont know why you guys complaining. Looks fun to me,UgzxqY3wJZWyNwpLZi94AaABAg,0,0,2018-01-31T08:39:38Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
mild minister main detailed decent bacteria prompt clean who mall container.,UgxjFgOu8wwvYd7f3dx4AaABAg,0,0,2018-01-31T04:54:39Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
Is this a remake of about time?,UgyBEbC4eTR3ZPYqzpd4AaABAg,0,0,2018-01-31T04:36:00Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
did i just watch the whole fucking movie?,UgymyP4UG_iFiJP8uPR4AaABAg,0,1,2018-01-31T04:22:49Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
Looks good. Looking forward to it.!!!,UgxQ15I37crKdZQ885l4AaABAg,0,0,2018-01-31T00:41:53Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-31,9
Thanks for the whole movie lol or show idk,UgyyTtiwKw0PA7yk-CN4AaABAg,0,0,2018-01-30T23:51:17Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
Didnt they make a movie about this but it was guy who was in a closet instead this concept is old,Ugwg427JdRKRe0EQDUt4AaABAg,0,0,2018-01-30T22:56:47Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
what s the name of the song towards the end?,UgyxJ5nJl7FHB0SM4g94AaABAg,0,0,2018-01-30T22:49:58Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
"It’s a 21st century update of Groundhog Day.😄
It’s a 21st century update of Groundhog Day.😄",UgyFQbQ2kbt_lA96-BF4AaABAg,0,0,2018-01-30T21:14:27Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
should invest in bitcoin instead of that girl,UgxbwAbsFTR0cFOZEgx4AaABAg,0,1,2018-01-30T20:55:11Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
Yeah.  Only in Hollywood would a woman like her give any attention to a guy like him,Ugyo5TZ3yyCyUA-2OJZ4AaABAg,0,0,2018-01-30T20:39:02Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
Groundhog day 2.0,UgwBp8WrMR_Sf7ik8-14AaABAg,0,1,2018-01-30T19:44:43Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
the trailer looks good. hopefully the movie will be as well?,UgyzpoTViN2tCpL9Rch4AaABAg,0,1,2018-01-30T19:44:24Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
HİMYM vibes (the pumpkin),UgyGKPfih-RyVcLxzyt4AaABAg,0,0,2018-01-30T19:38:50Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
FriendZone movie,UgxBH6IQ14C-dHtfk7h4AaABAg,0,0,2018-01-30T19:35:00Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
I mean....im sure he could had easily gotten laid if he just did it exactly the same thing he did the first time he met her....except actually tell her how he feels this time,UgyR0xg3E_cXwqQLWXF4AaABAg,0,1,2018-01-30T19:14:40Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
So basically Happy Death Day except they're finding true meaning instead of their killer,UgxLgfGB4p3h9F69oi14AaABAg,0,0,2018-01-30T18:52:42Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
When you cant break away from your Workaholics shtik,Ugz6oACKsnz-exUPW8d4AaABAg,0,0,2018-01-30T18:19:36Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
Cannot wait to see it. Looks really funny and i enjoy films when people have to relive the same day. :D,Ugy_S3r6jv2DJgwclyV4AaABAg,0,0,2018-01-30T17:25:59Z,ewanHuFvuas,2018-02-09,https://www.imdb.com/title/tt5783956/?ref_=adv_li_tt,2018-01-30,10
